HGNC_ID	symbol	Entrez	chr	PTV_mut_rate	miss_mut_rate	PTV_enrichment_p	enrich_mis_p_full	denovoWEST_p_full	DD_PTV_obs	DD_PTV_exp	DD_miss_obs	DD_miss_exp	SZ_PTV_obs	SZ_PTV_exp	SZ_miss_obs	SZ_miss_exp
20253	GCSAM	257144	3	1.48e-06	4.61e-06	0.055717205	0.041500865	0.092384097	0	0.09193168	2	0.28635476	0	0.0101351633	0	0.0316123835
20254	MGRN1	23295	16	1.55e-06	2.16e-05	0.157354461	1	1	0	0.0962798	1	1.3417056	0	0.010359110076	0	0.1439876304
20255	SFMBT1	51460	3	3.71e-06	2.41e-05	0.223007143	NA	NA	0	0.23045036	0	1.4969956	0	0.02542712312	0	0.1651734952
20256	SFMBT2	57713	10	2.86e-06	2.85e-05	0.24785696	NA	NA	0	0.17765176	0	1.770306	0	0.019315263	0	0.191940375
20258	DCAF11	80344	14	2.58e-06	1.92e-05	0.182360034	0.232107803	0.21204584	0	0.16025928	2	1.1926272	0	0.017530634758	0	0.1301075328
20259	ZBTB1	22890	14	1.4e-06	1.78e-05	0.01323752	1	0.15082439	1	0.0869624	1	1.1056648	0	0.0096171112768	0	0.1222572352
20260	SEC22A	26984	3	1.83e-06	7.68e-06	0.086162123	NA	NA	0	0.11367228	0	0.47705088	0	0.01246593804	0	0.05231606784
20261	NUP58	9818	13	1.88e-06	1.44e-05	0.146863613	1	1	0	0.11677808	0	0.8944704	0	0.01278066036	0	0.097686576
20262	SKA3	221150	13	1.1e-06	1.04e-05	0.104282291	0.309271816	1	0	0.0683276	1	0.6460064	0	0.007321995184	0	0.0692891264
20263	SETDB2	83852	13	2.99e-06	1.64e-05	0.198152224	NA	NA	0	0.18572684	0	1.0187024	0	0.02024487042	0	0.111153624
20264	LRRC10	376132	12	3.6e-07	9.67e-06	0.050276865	0.034876918	0.069364865	0	0.02236176	2	0.60066172	0	0.0024087630798	0	0.06486421326
20265	ANKRD10	55608	13	1.57e-06	1.3e-05	0.092617888	0.263654258	0.333602391	0	0.09752212	1	0.807508	0	0.010666700628	0	0.088492092
20266	ALG5	29880	13	2.05e-06	1.01e-05	0.128703515	NA	NA	0	0.1273378	0	0.6273716	0	0.014020104516	0	0.0692097046
20267	TTC9	23508	14	8.51e-07	6.05e-06	0.072896343	NA	NA	0	0.052860716	0	0.3758018	0	0.0055425623072	0	0.0394175408
20270	C14orf119	55017	14	4.08e-07	3.81e-06	0.040342534	0.126545801	0.178089863	0	0.025343328	1	0.23666196	0	0.0027712494252	0	0.02589762156
20271	NGDN	25983	14	1.48e-06	1.07e-05	0.104959027	NA	NA	0	0.09193168	0	0.6646412	0	0.010088554228	0	0.0728882716
20272	CARMIL3	90668	14	5.55e-06	4.38e-05	0.363348331	1	0.99987431	0	0.3447438	2	2.7206808	0	0.0373166238	0	0.2944987608
20273	EMC9	51016	14	6.81e-07	7.42e-06	0.05762016	1	1	0	0.042300996	1	0.46090072	0	0.004680709128	0	0.05099979696
20274	CHMP4A	29082	14	7.65e-07	8.13e-06	0.066705983	0.21749126	0.261844276	0	0.04751874	1	0.50500308	0	0.00514927008	0	0.05472361536
20275	SDR39U1	56948	14	9.84e-07	8.91e-06	0.091359338	NA	NA	0	0.061122144	0	0.55345356	0	0.00658477056	0	0.0596242944
20276	HEATR5A	25938	14	1.02e-07	2.55e-07	0.023709537	0.013146398	0.010001657	0	0.006335832	6	0.01583958	0	0.000691660203	0	0.0017283033
20277	DTD2	112487	14	3.8e-07	4.24e-06	0.037863377	NA	NA	0	0.02360408	0	0.26337184	0	0.002519279932	0	0.0281394808
20278	NUBPL	80224	14	1.49e-06	8.29e-06	0.102787599	NA	NA	0	0.09255284	0	0.51494164	0	0.01010967384	0	0.05624778264
20284	SIPA1L1	26037	14	6.22e-06	5.46e-05	0.013301498	1	0.146004172	2	0.38636152	3	3.3915336	0	0.04236698378	0	0.3722023032
20286	TRIT1	54802	1	1.95e-06	1.38e-05	0.134951113	NA	NA	0	0.1211262	0	0.8572008	0	0.013268661254	0	0.0938531652
20289	CSNK1A1L	122011	13	7.09e-07	1.04e-05	0.003310701	0.04689537	0.071076415	1	0.044040244	2	0.6460064	0	0.0048787704	0	0.0716352
20290	CAB39L	81617	13	1.36e-06	8.5e-06	0.090056738	1	1	0	0.08447776	1	0.527986	0	0.00922640355	0	0.057453795
20291	PROSER1	80209	13	2.17e-06	2.4e-05	0.020172574	1	0.128376048	1	0.13479172	1	1.490784	0	0.014830584504	0	0.163723104
20292	CAB39	51719	2	3.32e-06	8.34e-06	0.087690053	NA	NA	0	0.20622512	0	0.51804744	0	0.02212736176	0	0.05558499912
20293	ABHD13	84945	13	7.53e-07	8.93e-06	0.077149353	NA	NA	0	0.046773348	0	0.55469588	0	0.005098038912	0	0.06045881472
20294	USPL1	10208	13	2.1e-06	2.59e-05	0.219792211	NA	NA	0	0.1304436	0	1.6088044	0	0.014319525232	0	0.1762717222
20295	SLITRK5	26050	13	1.32e-06	3.67e-05	0.178158972	0.102724971	0.211056818	0	0.08199312	4	2.2796572	0	0.008963600184	0	0.2486501336
20296	FNDC3A	22862	13	5.01e-06	3.07e-05	0.30021393	0.221647566	0.10446955	0	0.31120116	3	1.9069612	0	0.03417719796	0	0.2094291372
20297	SLITRK1	114798	13	1.63e-06	2.25e-05	0.166824398	0.225908841	0.108106206	0	0.10124908	2	1.39761	0	0.011206776	0	0.15498
20298	GPALPP1	55425	13	1.24e-06	8.98e-06	0.085724103	0.16204415	0.228812317	0	0.07702384	1	0.55780168	0	0.008432376584	0	0.06101751952
20299	CDADC1	81602	13	1.81e-06	1.24e-05	0.008601334	0.067311537	0.005110626	1	0.11242996	2	0.7702384	0	0.0121456896	0	0.082978816
20300	OIP5	11339	15	6.78e-07	8.69e-06	0.052886679	0.202284999	0.246520601	0	0.042114648	2	0.53978804	0	0.004530440096	0	0.05798162656
20301	SLC22A15	55356	1	3.2e-06	1.44e-05	0.143054835	1	1	0	0.1987712	1	0.8944704	0	0.021898460056	0	0.0987281856
20302	SLC22A16	85413	6	2.41e-06	1.58e-05	0.137595175	1	1	0	0.14969956	1	0.9814328	0	0.01640005598	0	0.107474444
20303	SLC30A8	169026	8	2.08e-06	1.04e-05	0.090412589	1	1	0	0.12920128	0	0.6460064	0	0.01404908128	0	0.0702454064
20304	C10orf105	414152	10	1.15e-07	5.21e-07	0.025930725	0.305326407	0.327362212	0	0.00714334	1	0.032362436	0	0.0007472556104	0	0.003376584328
20305	SLC34A3	142680	9	3.28e-06	2.14e-05	0.000455957	0.067883493	0.002407164	2	0.20374048	3	1.3292824	0	0.02250535092	0	0.146878472
20308	RNF219	79596	13	1.97e-06	1.7e-05	0.013474171	0.089407016	0.00467764	1	0.12236852	2	1.055972	0	0.013437358368	0	0.116074742
20309	LRCH1	23143	13	3.27e-06	1.96e-05	0.205423066	0.041966523	0.063031048	0	0.20311932	3	1.2174736	0	0.022107039918	0	0.1323855736
20310	GRTP1	79774	13	1.95e-06	1.32e-05	0.085297337	1	1	0	0.1211262	1	0.8199312	0	0.013043326464	0	0.0882028224
20311	CHAMP1	283489	13	1.23e-06	2.12e-05	0	1	8.93e-21	13	0.07640268	1	1.3168592	0	0.0083516016	1	0.143946304
20312	VPS36	51028	13	2.47e-06	1.01e-05	0.134064654	0.210248363	0.327331926	0	0.15342652	1	0.6273716	0	0.016999859952	0	0.0694573566
20313	PKHD1L1	93035	8	2.03e-05	9.2e-05	0.320444383	0.180336136	0.268703557	1	1.2609548	8	5.714672	0	0.13852146322	0	0.625011016
20314	PRPF39	55015	14	2.19e-06	1.29e-05	0.18016108	0.222789464	0.386042432	0	0.13603404	1	0.8012964	0	0.014788071242	0	0.0870680598
20315	ATG10	83734	5	1.42e-06	5.74e-06	0.07165536	0.364058702	1	0	0.08820472	1	0.35654584	0	0.009587038446	0	0.03867153948
20316	TRPT1	83707	11	1.36e-06	7.04e-06	0.083303687	NA	NA	0	0.08447776	0	0.43729664	0	0.00882988731	0	0.04587631488
20318	SMOC1	64093	14	2.37e-06	1.45e-05	0.122665817	1	0.391802257	0	0.14721492	1	0.900682	1	0.01624424262	0	0.09934269
20320	PSPC1	55269	13	1.58e-06	2.01e-05	0.138257945	NA	NA	0	0.09814328	0	1.2485316	1	0.01042429956	1	0.132781002
20321	UTP14C	9724	13	1.29e-06	1.87e-05	0.013351943	1	0.169049291	1	0.08012964	0	1.1615692	0	0.008891917038	0	0.1285992642
20322	ZIC5	85416	13	7.61e-07	2.44e-05	0.114572038	0.37019202	0.722913551	0	0.047270276	3	1.5156304	0	0.0047942613928	0	0.1536783736
20323	SMOC2	64094	6	4.08e-06	1.5e-05	0.123959655	0.054097648	0.017424913	0	0.25343328	3	0.93174	0	0.027806102468	0	0.10225338
20324	TGDS	23483	13	2.48e-06	8.8e-06	0.098072965	NA	NA	0	0.15404768	0	0.5466208	0	0.016978729024	0	0.0600533824
20325	DNAJC15	29103	13	7.91e-07	4.28e-06	0.047911918	0.272944033	0.315429059	0	0.049133756	1	0.26585648	0	0.005398949934	0	0.02921302872
20327	RBM26	64062	13	5.47e-06	2.51e-05	0.276429335	1	0.925799176	0	0.33977452	3	1.5591116	0	0.037080026288	0	0.1703346742
20328	DCUN1D2	55208	13	1.68e-06	7.74e-06	0.068466751	1	1	0	0.10435488	0	0.48077784	0	0.011163325536	0	0.05133935808
20329	TMCO3	55002	13	3.41e-06	2.38e-05	0.166177063	1	1	0	0.21181556	1	1.4783608	0	0.022770601608	0	0.1587405736
20330	POMP	51371	13	5.9e-07	3.3e-06	0.040177126	1	1	0	0.03664844	0	0.2049828	0	0.00404655984	0	0.0226333008
20331	RASA3	22821	13	5.97e-06	2.95e-05	0.02607477	0.416425147	0.184416235	1	0.37083252	2	1.832422	0	0.040919620602	1	0.202436493
20332	UPF3A	65110	13	2.84e-06	1.24e-05	0.1421819	0.203279492	0.311256107	0	0.17640944	1	0.7702384	0	0.01894062164	0	0.0825531488
20335	SCOC	60592	4	9.96e-07	2.27e-06	0.039145815	0.206299208	0.245323265	0	0.061867536	1	0.14100332	0	0.006789624432	0	0.01547434484
20338	G2E3	55632	14	2.81e-06	1.59e-05	0.023403017	0.190379307	0.071543176	1	0.17454596	2	0.9876444	0	0.018989969112	0	0.1074139128
20340	PRICKLE2	166336	3	2.68e-06	2.97e-05	0.00183314	1	0.036405845	2	0.16647088	1	1.8448452	0	0.018152275704	0	0.2006410824
20341	ZDHHC14	79683	6	3.11e-06	1.75e-05	0.127298076	0.256156916	0.099318596	0	0.19318076	2	1.08703	0	0.020969357568	0	0.11822286
20342	ZDHHC15	158866	X	2.13e-06	8.59e-06	0.076895934	0.065769967	0.125237931	0	0.1032624	1	0.4164432	0	0.01004054097	0	0.04049213471
20343	GSKIP	51527	14	5.4e-07	3.71e-06	0.034053963	0.018575728	0.034933836	0	0.03354264	2	0.23045036	0	0.0036713721576	0	0.02517240936
20344	UBR7	55148	14	2.29e-06	9.95e-06	0.110026174	NA	NA	0	0.14224564	0	0.6180542	0	0.01557161172	0	0.0675109092
20345	ZNF839	55778	14	2.37e-06	2.31e-05	0.191894289	0.416003091	0.640590169	0	0.14721492	3	1.4348796	0	0.015799826432	0	0.1541283744
20346	C14orf132	56967	14	1.49e-07	4.05e-07	0.031798682	NA	NA	0	0.009255284	0	0.02515698	0	0.001012395697	0	0.00275736555
20347	VIPAS39	63894	14	4.36e-06	1.5e-05	0.186717137	0.117807237	0.300571594	0	0.27082576	2	0.93174	0	0.02999724	0	0.10332
20349	PCNX4	64430	14	2.38e-06	2.22e-05	0.02226117	1	0.341071663	1	0.14783608	2	1.3789752	0	0.016037775408	0	0.1499741424
20351	OTUB2	78990	14	1.36e-06	7.58e-06	0.066649834	0.211912456	0.262538837	0	0.08447776	1	0.47083928	0	0.008995798978	0	0.05010151084
20352	VCPKMT	79609	14	1.1e-06	6.61e-06	0.079173894	NA	NA	0	0.0683276	0	0.41058676	0	0.007315258314	0	0.04399805046
20354	ZC2HC1C	79696	14	1.2e-06	1.29e-05	0.112784517	0.254846852	1	0	0.0745392	1	0.8012964	0	0.0082295344948	0	0.0882542148
20356	GON7	84520	14	3.99e-07	4.26e-06	0.021254371	NA	NA	0	0.024784284	0	0.26461416	0	0.002677798163	0	0.02855424324
20357	EFCAB11	90141	14	1.32e-06	4.54e-06	0.056204314	NA	NA	0	0.08199312	0	0.28200664	0	0.00908730504	0	0.03125482188
20359	CEP128	145508	14	6.48e-06	2.96e-05	0.057622998	0.309792915	0.212984649	1	0.40251168	3	1.8386336	0	0.0441972936	0	0.201888872
20360	LRFN5	145581	14	1.2e-06	1.91e-05	0.140257128	1	1	0	0.0745392	1	1.1864156	0	0.00816523185	0	0.130507053
20361	SPTSSA	171546	14	2.41e-07	2.45e-06	0.019544138	0.008232044	0.001656691	0	0.014969956	2	0.1521842	0	0.0016572528	0	0.0168756
20362	CEP170B	283638	14	4.71e-06	5.11e-05	0.314965153	0.10695016	0.275812149	0	0.29256636	6	3.1741276	0	0.030975858012	0	0.3365652444
20363	AREL1	9870	14	4.17e-06	2.52e-05	0.220309545	1	0.999114503	0	0.25902372	2	1.5653232	0	0.02835470592	0	0.171105984
20364	PLEKHG3	26030	14	3.23e-06	4.06e-05	0.243649413	0.434761274	0.779900715	0	0.20063468	4	2.5219096	0	0.02137444081	0	0.2682541876
20365	CIPC	85457	14	8.23e-07	1.09e-05	0.078581941	NA	NA	0	0.051121468	0	0.6770644	0	0.0056341575576	0	0.0746382078
20366	SHISA2	387914	13	4.5e-07	9.16e-06	0.066989394	0.336123792	0.396467622	0	0.0279522	1	0.56898256	0	0.0028964822942	0	0.05897261128
20367	FRY	10129	13	1.1e-05	8.53e-05	0.228448122	0.329422088	0.172534051	1	0.683276	5	5.2984948	0	0.07561677852	1	0.5874418222
20368	ZC3H13	23091	13	8.87e-06	5.09e-05	0.150790734	0.141983355	0.345073798	1	0.55096892	6	3.1617044	1	0.06036653664	1	0.3466053824
20369	RGCC	28984	13	4.99e-07	3.86e-06	0.034350433	1	0.242225528	0	0.030995884	0	0.23976776	0	0.0033876252788	0	0.02619962648
20370	TEX29	121793	13	1.2e-06	5.27e-06	0.045176945	0.05481577	0.102046732	0	0.0745392	1	0.32735132	0	0.008290199792	0	0.03628683796
20371	NDUFA11	126328	19	1.65e-07	2.69e-06	0.049157386	0.049521437	0.09350545	0	0.01024914	1	0.16709204	0	0.0011029602576	0	0.01804722076
20372	NDUFB11	54539	X	6.31e-07	5.71e-06	8.5e-08	1	9.11e-06	3	0.03059088	0	0.2768208	0	0.002806823034	0	0.02539930194
20373	SPG21	51324	15	1.55e-06	7.96e-06	0.088221763	NA	NA	0	0.0962798	0	0.49444336	0	0.010658117556	0	0.05476992624
20374	GSX1	219409	13	3.85e-07	9.91e-06	0.056561066	NA	NA	0	0.02391466	0	0.61556956	0	0.0024576240878	0	0.06314507314
20376	SUMF1	285362	3	1.06e-06	1.15e-05	0.108387137	NA	NA	0	0.06584296	0	0.714334	0	0.0071333627004	0	0.077266338
20380	WFDC9	259240	20	4e-07	2.35e-06	0.024832174	NA	NA	0	0.0248464	0	0.1459726	0	0.0027593328	0	0.0161868
20387	IMPACT	55364	18	1.2e-06	8.37e-06	0.093215398	0.451846612	1	0	0.0745392	1	0.51991092	0	0.008080593024	0	0.05617488672
20388	RETNLB	84666	3	6.56e-07	3.02e-06	0.026829	NA	NA	0	0.040748096	0	0.18759032	0	0.004497638444	0	0.0207277096
20389	RETN	56729	19	2.82e-07	3.41e-06	0.03174666	NA	NA	0	0.017516712	0	0.21181556	0	0.001887649308	0	0.0227773678
20390	SQOR	58472	15	1.62e-06	1.19e-05	0.116662207	0.086442169	0.180833176	0	0.10062792	2	0.7391804	0	0.010793674764	0	0.0793848762
20391	SULF1	23213	8	4.47e-06	2.72e-05	0.031219176	0.199626527	0.275449494	1	0.27765852	2	1.6895552	0	0.0302278072	0	0.18401888
20392	SULF2	55959	20	3.51e-06	3.19e-05	0.00229859	0.349835891	0.017597901	2	0.21802716	3	1.9815004	0	0.023217009634	1	0.2117879918
20393	ZIC4	84107	3	1.87e-06	1.69e-05	0.101495269	1	1	0	0.11615692	0	1.0497604	0	0.012214735236	0	0.1106264874
20396	PILRA	29992	7	1.8e-06	9.13e-06	0.086521176	0.161094879	0.253920725	0	0.1118088	1	0.56711908	0	0.01230062673	0	0.0624956717
20397	ATF7IP2	80063	16	1.39e-06	1.61e-05	0.152737128	0.06421282	0.097340941	0	0.08634124	2	1.0000676	0	0.009419078746	0	0.1088637242
20398	TVP23A	780776	16	7.55e-07	4.26e-06	0.075414722	1	1	0	0.04689758	0	0.26461416	0	0.00518840681	0	0.02927498412
20399	TVP23B	51030	17	7.7e-07	5.26e-06	0.062392255	NA	NA	0	0.04782932	0	0.32673016	0	0.00512534022	0	0.03501206436
20406	KRT6C	286887	12	1.51e-06	1.72e-05	0.118394768	NA	NA	0	0.09379516	0	1.0683952	0	0.01021390274	0	0.1163437928
20407	CALR3	125972	19	1.4e-06	1.09e-05	0.120964411	0.322100138	1	0	0.0869624	1	0.6770644	0	0.009624276792	0	0.0747183882
20410	DQX1	165545	2	3.46e-06	1.76e-05	0.214469426	0.280108292	1	0	0.21492136	1	1.0932416	0	0.023242130912	0	0.1182942464
20411	KRT77	374454	12	1.93e-06	1.95e-05	0.143559227	0.255156875	0.368147137	0	0.11988388	1	1.211262	0	0.012897538182	0	0.130514787
20412	KRT20	54474	17	1.38e-06	1.38e-05	0.107029893	NA	NA	0	0.08572008	0	0.8572008	0	0.009251511544	1	0.0923812296
20415	SUMF2	25870	7	1.68e-06	1.09e-05	0.107614979	NA	NA	0	0.10435488	0	0.6770644	0	0.011118267482	0	0.0721793422
20418	PDS5B	23047	13	5.8e-06	3.54e-05	0.367568763	1	0.986697211	0	0.3602728	3	2.1989064	0	0.0390544392	0	0.2383667496
20419	LRRC14	9684	8	1.39e-06	1.95e-05	0.105479789	1	1	0	0.08634124	1	1.211262	0	0.0091416255748	0	0.128052366
20420	RUBCNL	80183	13	2.01e-06	1.52e-05	0.159773753	0.209122037	0.341582297	0	0.12485316	1	0.9441632	0	0.013685384526	0	0.1033372304
20421	LNX2	222484	13	2.16e-06	1.92e-05	0.181811625	1	1	0	0.13417056	0	1.1926272	0	0.0145344888	0	0.12871872
20422	POLR1D	51082	13	3.06e-07	3.7e-06	0.03163214	0.043391878	0.10788679	0	0.019007496	2	0.2298292	0	0.0021002254164	0	0.0254447742
20423	SPATA7	55812	14	2.96e-06	1.5e-05	0.157781379	1	1	0	0.18386336	1	0.93174	0	0.02023884246	0	0.10249245
20427	MBIP	51562	14	1.66e-06	8.93e-06	0.114223165	1	1	0	0.10311256	1	0.55469588	0	0.011221098616	0	0.06043691836
20429	ZNF676	163223	19	1.05e-06	1.35e-05	0.125791766	NA	NA	0	0.0652218	0	0.838566	0	0.0071965603776	0	0.092193552
20434	TREML1	340205	6	8.93e-07	8.3e-06	0.072560437	0.173686637	0.236912194	0	0.055469588	1	0.5155628	0	0.00606887265	0	0.056407215
20436	ZAR1	326340	4	8.78e-07	1.03e-05	0.1165548	1	1	0	0.054537848	1	0.6397948	0	0.005373820072	0	0.0630413972
20438	RNF212B	100507650	14	5.72e-07	6.43e-07	0.109057845	NA	NA	0	0.035530352	0	0.039940588	0	0.0038972171564	0	0.004383261556
20439	UPF3B	65109	X	3.51e-06	1.32e-05	0.006919525	0.003882348	0.001850185	1	0.1701648	3	0.639936	0	0.016717595328	0	0.0626731776
20440	LYPLAL1	127018	1	1.99e-06	5.92e-06	0.057933523	NA	NA	0	0.12361084	0	0.36772672	0	0.0135578262	0	0.040414064
20441	S100A16	140576	1	5.82e-07	3.48e-06	0.02260347	NA	NA	0	0.036151512	0	0.21616368	0	0.0040081272	0	0.02397024
20442	FBRS	64319	16	1.68e-06	1.78e-05	0.00321975	1	0.089483899	2	0.10435488	0	1.1056648	0	0.010804847274	0	0.1146847236
20443	MTSS1	9788	8	4.11e-06	2.37e-05	0.186076177	1	1	0	0.25529676	0	1.4721492	0	0.027842943128	0	0.1603980924
20444	MBD5	55777	2	4.29e-06	3.81e-05	8.75e-14	1	6.02e-11	10	0.26647764	2	2.3666196	0	0.029437893824	0	0.2616854304
20445	MBD6	114785	12	2.53e-06	3.01e-05	0.205916788	0.358235106	0.073048904	0	0.15715348	3	1.8696916	0	0.016494808432	0	0.1957782862
20448	PCP4L1	654790	1	8.57e-07	1.56e-06	0.023158721	NA	NA	0	0.053233412	0	0.09690096	0	0.0059023272	0	0.01074528
20450	BSX	390259	11	8.94e-07	9.51e-06	0.0535407	1	1	0	0.055531704	1	0.59072316	0	0.00599078376	0	0.063755991
20451	WDFY1	57590	2	4.76e-06	1.45e-05	0.110567163	1	1	0	0.29567216	0	0.900682	0	0.032382272364	0	0.098684941
20452	INSIG2	51141	2	1.44e-06	5.86e-06	0.064877074	NA	NA	0	0.08944704	0	0.36399976	0	0.009833494048	0	0.03996135584
20453	KLK15	55554	19	7.89e-07	1.08e-05	0.0593888	NA	NA	0	0.049009524	0	0.6708528	0	0.00516258048	0	0.0705770496
20454	POLR1B	84172	2	4.81e-06	3.45e-05	0.257195448	1	1	0	0.29877796	1	2.143002	0	0.032418577108	0	0.232475766
20455	CHFR	55743	12	4.46e-06	1.96e-05	0.017546146	0.238872579	0.202439488	1	0.27703736	2	1.2174736	0	0.03015728012	0	0.1325297512
20456	TRAF7	84231	16	1.82e-06	2.32e-05	0.018883568	1e-14	1.38e-18	1	0.11305112	25	1.4410912	0	0.012293084349	0	0.156815064
20457	RNF144A	9781	2	9.69e-07	9.46e-06	0.088863536	0.291441059	0.367573726	0	0.060190404	1	0.58761736	0	0.006519043232	0	0.06367594112
20458	CRYGN	155051	7	1.4e-06	6.4e-06	0.057458893	NA	NA	0	0.0869624	0	0.3975424	0	0.009254069388	0	0.0423648384
20460	GBGT1	26301	9	1.73e-06	1.19e-05	0.079983247	0.073523875	0.140999996	0	0.10746068	2	0.7391804	0	0.011071649954	1	0.0764669962
20461	NME7	29922	1	3.9e-06	1.01e-05	0.111211338	0.056701974	0.11159572	0	0.2422524	3	0.6273716	0	0.026544123462	0	0.0686896354
20465	SMC5	23137	9	5.79e-06	2.86e-05	0.29493811	1	0.980475705	0	0.35965164	2	1.7765176	0	0.03904389228	2	0.1928592952
20466	SMC6	79677	2	4.08e-06	2.66e-05	0.051031186	1	0.338881631	1	0.25343328	1	1.6522856	0	0.02779382275	0	0.181427162
20470	LSM7	51690	19	2.25e-07	3.04e-06	0.032599555	NA	NA	0	0.0139761	0	0.18883264	0	0.0014298272184	0	0.01934434688
20472	LSM1	27257	8	7.96e-07	3.49e-06	0.05219062	NA	NA	0	0.049444336	0	0.21678484	0	0.00548485039	0	0.0240177263
20473	BRIP1	83990	17	4.47e-06	3.05e-05	0.046469558	0.3175903	0.213636923	1	0.27765852	2	1.894538	0	0.030799056204	0	0.210009214
20474	TMC8	147138	17	3.02e-06	2.41e-05	0.179156323	1	1	0	0.18759032	0	1.4969956	0	0.020462317176	0	0.1637257118
20476	DUSP21	63904	X	2.61e-07	8.25e-06	0.026012824	NA	NA	0	0.01265328	0	0.39996	0	0.001212520131	0	0.03832678575
20477	WFDC5	149708	20	5.55e-07	3.61e-06	0.036859633	0.025060536	0.004068701	0	0.03447438	2	0.22423876	0	0.00380991183	0	0.02478158866
20478	WFDC11	259239	20	5.18e-07	2.13e-06	0.031543112	NA	NA	0	0.032176088	0	0.13230708	0	0.003567984	0	0.01467144
20479	WFDC10B	280664	20	4.49e-07	2.17e-06	0.027452896	NA	NA	0	0.027890084	0	0.13479172	0	0.0030851352	0	0.01494696
20480	GBP4	115361	1	2.74e-06	1.67e-05	0.153546425	0.151411591	0.269666107	0	0.17019784	3	1.0373372	0	0.018604627328	0	0.1132278704
20482	WDFY2	115825	13	1.95e-06	1.31e-05	0.112184257	1	1	0	0.1211262	0	0.8137196	0	0.013097354062	0	0.0880324978
20485	USP12	219333	13	1.24e-06	1e-05	0.099917666	0.2149071	0.295397554	0	0.07702384	1	0.62116	0	0.008346000976	0	0.06709004
20486	UBAC2	337867	13	2.13e-06	9.18e-06	0.097441866	1	1	0	0.13230708	0	0.57022488	0	0.01408029511	0	0.06054197148
20487	NOXRED1	122945	14	1.25e-06	9.2e-06	0.081028986	NA	NA	0	0.077645	0	0.5714672	0	0.008291744448	0	0.0611250392
20488	L3HYPDH	112849	14	1.04e-06	1.26e-05	0.084553835	1	1	0	0.06460064	0	0.7826616	0	0.006972854268	0	0.0846415836
20489	WDR89	112840	14	9.53e-07	9.25e-06	0.097816603	NA	NA	0	0.059196548	0	0.574573	0	0.006400019444	0	0.06212633
20491	FAM181A	90050	14	6.55e-07	1.11e-05	0.002306141	0.265021028	0.038586924	1	0.04068598	2	0.6894876	0	0.0043058428916	0	0.0728913468
20492	APOPT1	84334	14	1.25e-06	5.12e-06	0.001788043	0.400240428	0.050691149	1	0.077645	1	0.31803392	0	0.0084031125	0	0.0344191488
20493	SETD3	84193	14	3.55e-06	1.76e-05	0.17594304	1	1	0	0.2205118	0	1.0932416	0	0.02427019022	0	0.1204951616
20494	FSCB	84075	14	9.91e-07	1.97e-05	0.14999931	NA	NA	0	0.061556956	0	1.2236852	0	0.0066391520016	0	0.1319258568
20495	SLIRP	81892	14	7e-07	3.51e-06	0.03002171	NA	NA	0	0.0434812	0	0.21802716	0	0.0048216	0	0.02417688
20498	DGLUCY	80017	14	2.69e-06	1.83e-05	0.141999612	0.419683862	0.683522229	0	0.16709204	2	1.1367228	0	0.018339050648	0	0.1243901508
20499	L2HGDH	79944	14	1.85e-06	1.2e-05	0.124815271	0.246470759	0.301802083	0	0.1149146	1	0.745392	0	0.01266552545	0	0.0822882
20500	CATSPERB	79820	14	5.93e-06	2.8e-05	0.265113932	1	0.798055072	0	0.36834788	2	1.739248	0	0.040232616	0	0.1902894
20502	SLC39A5	283375	12	1.97e-06	1.75e-05	0.132467122	NA	NA	0	0.12236852	0	1.08703	0	0.012850047308	0	0.114382415
20503	HIST2H3C	126961	1	2.19e-07	7.68e-07	0.02488776	NA	NA	0	0.013603404	0	0.047705088	0	0.0012411104	0	0.004348416
20505	HIST2H3A	333932	1	2.19e-07	7.68e-07	0.024887998	NA	NA	0	0.013603404	0	0.047705088	0	0.0012411104	0	0.004348416
20507	HIST3H2A	92815	1	4.18e-07	8.47e-06	0.022604718	NA	NA	0	0.025964488	0	0.52612252	0	0.002794587216	0	0.05676295856
20508	HIST2H2AB	317772	1	4.13e-07	7.01e-06	0.028962626	0.094432882	0.121228755	0	0.025653908	1	0.43543316	0	0.002785502454	0	0.04727935158
20509	ZC3H14	79882	14	4.37e-06	1.97e-05	0.211145561	1	0.952504243	0	0.27144692	2	1.2236852	0	0.030121224	0	0.1356936
20510	HIST4H4	121504	12	2.74e-07	6.41e-06	0.028502655	1	1	0	0.017019784	0	0.39816356	0	0.0017973298756	0	0.04209311108
20511	TMEM121	80757	14	3.24e-07	1.15e-05	0.057723813	1	1	0	0.020125584	1	0.714334	0	0.002150678304	0	0.076335804
20512	BRMS1L	84312	14	1.7e-06	8.05e-06	0.11441465	0.058293374	0.155362758	0	0.1055972	2	0.5000338	0	0.0115849099	0	0.054954935
20514	HIST3H2BB	128312	1	4.25e-07	6.3e-06	0.022583369	0.182703683	0.195479136	0	0.0263993	1	0.3913308	0	0.00291020535	0	0.0431395146
20521	KRTAP10-4	386672	21	6.75e-07	1.29e-05	0.085144752	NA	NA	0	0.0419283	0	0.8012964	0	0.0046480224	0	0.0888552
20523	KRTAP10-6	386674	21	5.85e-07	1.23e-05	0.075781775	NA	NA	0	0.03633786	0	0.7640268	0	0.0039951220192	1	0.0840287292
